,paperID,categoryID
345,ea482ca8f38cba1f5ef8d7b982ba93b5cbad66cd,cs.CL
346,512cbff4f0fdc760033f252c427395b32bfddb45,cs.CV
347,105ba5f254179b4c6fc812f269f499ae43d3200e,cs.CL
348,588f492dd21038101c2b76b99f79298ee7477e74,cs.IR
349,53606ea6d8086d0d398ad50316cc8e0ea015bf3e,cs.CV
350,0974545e9cdb9dd0fb2762ef6b6dbe1fdb59af93,cs.CV
351,18ec13d5c66f6ba6c38ede6ba9b451f89e986432,cs.CV
352,de69dfa780358c53be43d558784bfe253ee77d9c,cs.CL
353,402125f4732ef1ec5974ac7513a63bf5b8414611,cs.LG
354,9519b1cdad21528632819e9ecece00f987e3fd8c,cs.CL
355,b6f229681cf0a3ba38884d281d89b2d498a853a8,cs.AI
356,d406963cf064e92e4ca58348d588dd408a858267,cs.LG
357,c2fd72cb2a77941e655b5d949d0d59b01e173c3b,cs.LG
358,08ddb4edcc10e442d9a01a0daab4810e971685a5,cs.LG
359,1072e6d03a19b157356c5da57257b2b92eefc68c,cs.DB
360,b6449fbe3113ca0d6d12ea7ce605f07e6e54f514,cs.LO
361,2f65b820a7887ac83bf15456dc56bee42fb2a756,cs.AI
362,bd2ae6f17f6e639d40edf6f25b590c320a8aea94,cs.CL
363,2ee617f10fa115a94ff7b59a6120ff33dd1dde87,cs.CC
364,102110351b44dfa8164ab020bb98e6ba6936b7fd,cs.DB
365,4a29b831e16871526592119aad4a590649572a41,cs.AI
366,e9d98e5326d28ae1f45d55c5d31391acbe2e3f55,cs.AI
367,f2804b2e884f8a06d26eee8f5a2f1f18e0e974be,cs.LG
368,18193bee8659d58e297f3935dda0f25ca0ad8245,cs.LG
369,24b01da54d3f924fd5a850e1b42353a3bff21a1f,cs.LG
370,2182426b8de008c394d184f23e6ee4a4c81c6045,cs.LG
371,cab46caf83a9e0390c6ca4d8603187969c9a53ad,cs.CL
372,9cf625acfd2f06caf95a9cad5bfca33a2b4c0bb3,cs.CL
373,598794ea64f6dc5558504eb9a9be5fe43eb8d530,cs.CL
374,28d794bc8b8cf579745146b3fd3362942787dd10,cs.CL
375,3dd59eb2399e2b8029303343901aeaec11ca5927,cs.DB
376,0c6da50f049ed44753dce683dfe83bb3727ed92b,cs.AI
377,9b8193a38ad9fd3e0b14bd1c0b0f4c6e3a7df18a,cs.AI
378,fa350b1089db1f8ab97bb72287b37ed4748c89cf,cs.AI
379,18addc0654199d18462dab33b7b27b4f13b0e497,cs.CL
380,ea36bf9a515aab4ab4961002ffb159c0db1b5c65,cs.AI
381,cd0a56bdbadc6c0b0a80bf74e4e9fc2991c5dfc7,cs.CL
382,28ddb6ecbd13e9492060ab476d9555a66884ccdc,cs.DB
383,a95702e3e0e71d5eb511b52f5553b37a2756c7da,cs.CL
384,b0c52072ac46592451668c239e29cae2d22556d1,cs.CR
385,1aed45ad0fa61bd785fcdbe889fa984c652370d9,cs.DB
386,eb37714306af817988674d424ee202238cd53198,cs.CL
387,3ced93b92c468620a97263725ff3c3e8677cbcd4,cs.DL
388,895318492b3322bc5213b1cdddc26b67054e98c4,cs.CL
389,c8dacb3afc35eda92e4719b0d8993ee6bc04c167,cs.CL
390,957fb70144212c6f38e678b454003329e47a5b46,cs.CR
391,8e6cddea1938519833fc0ca683971ce9745b75e0,cs.CY
392,09dc8ac5f744c793f3cfe48aaf4fb08ed9bd0912,cs.LG
393,594ffb42fcc7b9b81a42e7ad28087608936cec23,cs.DL
394,a628af7a925e62bd5a23469ef314282f76afe923,cs.LG
395,e339132282d45a989b1078185a4f5ccf80faf2d4,cs.DB
396,0bc258895dcd06c224d770139e872249c25374fd,cs.AI
397,65ac8b1789c889c7061b4611a2214c3ccf8b3b93,cs.CY
398,6d23138a1921c7bbfe49c8244767229318f7ef9d,cs.CV
399,77f9a6511768ec4da402ddbe2cf50bc77e327720,cs.AI
400,2ad489bae27f5446e31098b2d0ae869bd1246bbc,cs.AI
401,89db8566a928f9267efbf2ad93d8c8d54c41d58b,cs.IR
402,aad0ec661d87a83e4c3bdc50b977779d8c349fdd,cs.DB
403,4801db5c5cb24a9069f2d264252fa26986ceefa9,cs.AI
404,f64f86a177d19df48fd9ecb7a4294e9f5609254a,cs.IR
405,3e5f240d634be018536e6419672daf38dd4d24bb,cs.CV
406,72a5c01afe276d06ca9179e24b1c925e206454f3,cs.IR
407,77668573e9180b9fe9ae932a5ce9de53c81b045e,cs.CL
408,f4c45108cb41051010d8a5175b8da23eb246c967,cs.CV
409,bb5227e2a931a5388f1cf0d066eb07ff954e3e82,cs.DB
410,d9ebfcee6e1dc627781f09dc344a0b6f71abe4bf,cs.CV
411,9058cd24c251cfb119f2202911d629b1acf0decf,cs.AI
412,73ac55374fbe5d4ffcddd9ca88cb2cbd1be2630a,cs.IR
413,0e66c696a882b856150b45d79fe3ce86e54f054d,cs.AI
414,1d58561dda294857eea445bd27fc031944e07410,cs.LG
415,093b2da88c0478b829960279131bb50725316eb1,cs.LG
416,310f2444ef791814c695dcd6b52d875410ea059a,cs.LG
417,457f8b9c005eba90063a7480159898dd8f8dd8ca,cs.CL
418,612cb53584b23e2066631d143e09b471852afaeb,cs.CL
419,11d601b5b844a62b353b5ac5a94ee63b0e90f208,cs.CL
420,13c0f33ccd88607fce4819135e404a988aa8aad4,cs.CL
421,1068c018f40a15999a8d26eb2295c54d69d06dfb,cs.HC
422,34245b6045832c01f5f55b5b57ea0fe7be729214,cs.AI
423,75ba0b92bcf095e7cd1544425f1818fed195f83f,cs.CL
424,a946d369760b4505774b6cd24825cefc0c08eff8,cs.AI
425,c498c15d17c9f4285f0d65267c589ebcf0ba68c9,cs.AI
426,55df179f61d20fc537c356db05d1e7ac4b5d125c,cs.CL
427,785c0d4efd3aaa946f8bdcd12b38a147cc36b794,cs.CL
428,e176b945e79df2e9d1404181cf44b3a9f3d02d86,cs.DB
429,1e6345a73372f593a0bab78e66ee6c98a44feaed,cs.CL
430,9d8ceb228cae0cf4be64f78b59729925940c01ab,cs.AI
431,e3274206b36a603abc4a335af91273ecba5e73cc,cs.AI
432,6e76258667fb8a01834e01b330fe1aaff1e816f3,cs.IR
433,14a1129b330e38114fbd5c66d61602c6e73b6627,cs.IR
434,388c5301455ae14ff194e0ab801484a5e9c244b2,cs.CL
435,e336712fb929213abcce5a90b1e1c771d5bef2fc,cs.CL
436,6c4b76232bb72897685d19b3d264c6ee3005bc2b,cs.AI
437,5118df03ae5c226f3875f34845438b09951a3e45,cs.CL
438,6475f63fa52175dbf3ef6d233a12997aff34fb3b,cs.AI
439,6c6c265c6d1de08f03fed0da0604bef5307fbcec,cs.LG
440,3f9652fbf24ae16cc8611207d2b99045c5bd56fc,cs.LG
441,504f2363cdb7ae862fb637d8bf3ed3f3aeee2172,cs.DB
442,00c327296ac1d831842f6dd0d29d1550bf7f2b1b,cs.AI
443,ac1d44c2d9666cd4736250be8b87a10aca454f02,cs.LG
444,0aa2c49610db4ed07ec3d76ae4b9de87b830368d,cs.CV
445,4dc21ddee7e968d60bf422bcc192f00d3a025eea,math.CO
446,984f2578be10ca4d223d2efdb1cbe17e0aa18025,cs.AI
447,ae56989ac52758204455edfca30a69d8b9945618,cs.CL
448,d4346af837aa6c2bb4a341cfe9bd91862ea5910a,cs.AI
449,983fdd94067ff52972a931595bffb8933d6df968,cs.CL
450,7cfbf63783b468f38d349679f7c4f580d1acd671,cs.LG
451,e94e677b83007ebc661f202704f2c3c32e82dc0f,cs.CL
452,b6b5ffb9a1faee7b488eb46f2d68f62beaecb8c7,cs.CV
453,5b11069897278f6bb1c55de830b47bef8bef103a,cs.SI
454,3964967204dd45bd2d0ee5c5b56dad0c21b37178,cs.CL
455,db5e2eddc93601106cb27f1949c56b78fd48e317,cs.LG
456,aa4b1b5522f817071dc21824db272154e4d4ee99,cs.CL
457,00b487f370e515d3dfb9a0100cacdfc79f3e9f12,cs.CL
458,e01abcefcfcbd4cae351fd0c6e9671f2826db6ee,cs.AI
459,81e82158510edb72680a9a832df970d2743d9a63,cs.LG
460,41fbea716c65476d38ed8cf7aaf19b1ed5204267,cs.AI
461,48f541fad8bf8e736359aa3bddb15cde46092257,cs.CL
462,ca0c955699f552e1c2fbda747bd41faf8a2513ce,cs.CL
463,6d89a71e63ac3a217869f7c38a84d8c2b1b8083c,cs.AI
464,9dc245029868ef9f63c07a2cac57791f2f055ecd,cs.CL
465,f99b7b4bd4d99e1aaee8511ddf080ee4317c27bf,cs.AI
466,bb6adeeb3a21479cc45490a5c2ff6d8dd5e77603,cs.AI
467,ef85376c5515f489277a7697d12fc3dc368a19f6,cs.LG
468,c30e0c008997925710eb63f413c57653c333e7ab,cs.CL
469,d605a7628b2a7ff8ce04fc27111626e2d734cab4,cs.IR
470,aabb580f64d76e6a348b250f4c7c544e371f4d79,cs.CV
471,77d71227327dedad02d62e5dc73e3929990f79ad,cs.IR
472,95b5672a7b473b239342948c67c150750efc5e59,cs.HC
473,407a9bb8aac47a37748a581e4e98ddd0156dac97,cs.CL
474,2fade1acc680fd36d8f7abbf6e38e825f165d490,cmp-lg
475,bdc47ff39d308060e9ef81c9c45cb4426a986285,cs.DB
476,b92fd5108260d747e77a43a097da931e80e71ead,cs.CL
477,82ff5f5f51385fc5cb86183c64ad62d08e9d3e1c,cs.DL
478,b36b2914f16c78b1bf88ee720342d893d8a9fc46,cs.CL
479,175f8faff089c1aaf81d8d57eb38d7821060df3b,cs.CV
480,467a0972089e1f3da1213b30d55ccc630ddcfdde,cs.CY
481,648f11073506154d061c8d2bfd7bfba546d3c2be,cs.CL
482,0eebd7a7991160d5b87bc06d9a2497d83753cafe,cs.DC
483,12b20c26a718a2aa2457b3908f107c0e74637a45,cs.LG
484,a41d4a3b005c8ec4f821e6ee96672d930ca9596c,cs.LG
485,4773398fd2fdf1feddb194aa3e90da270fd3db11,cs.CL
486,033f25ad905ef2ed32a8331cf38b83953ff15922,stat.ML
487,740db108d536a8b6f53111407898f4ecaecf80ea,cs.CV
488,b8dc7216545ea2737dfb49d39838ace79143d1f5,cs.LG
489,89d33d534fd94dc7bf0b4ecee11c8068c24ed6c5,cs.LG
490,8886a355f4a5d0107a8b59734ffe710ce8d6f84f,cs.CL
491,3b9caa5da4ac322c746d762f462e6c613f78965f,cs.LG
492,c4ccf63ad4af1d46e60b4815f0725771db6e6f66,cs.LG
493,bd1271b05230267f114502eccdc84b1e15a4313b,cs.AI
494,de02ba19fb957ae30de7f09904ae3d983c3b50e7,cs.AI
495,c8567b3a1fb12babb43e6dcc182a063d7996eb95,cs.CL
496,5a2ae3ab92ac074ce6263e1981342a0b294591b8,cs.CY
497,d56d10ea2f1759002e934cf16da7524067c58e4a,cs.AI
498,97746ed0db90e259be6028992c4810c122329c9f,cs.AI
499,92cfee267b8c8f6018a98b480123f60174310627,cs.CV
500,583dca512fe2bca8e60aa060aa90f5379dbe2e3e,cs.IR
501,074c07282aedfd9a027bdea509df1d0490a9bbd3,cs.CV
502,f9af6c2789295feea52bc18bdf32991c6c2c73a0,cs.IR
503,06b5ee4b033f010cb5ac8c90a734d22e3707307b,cs.IR
504,8f61c28cd63372e03e303714f3cb726ad79a6d62,cs.CV
505,d97b6e827a5904dd96feed2c3cede606ca488dea,cs.IR
506,54248c32b823d0cb2db083852f3785e294889928,cs.DB
507,38f4f27bfdc6cdc4c72d714a097541f1e6ca98f2,cs.LG
508,5fe30f5b788627fd959915cd4fdf9a0b817cbd81,cs.AI
509,733f32fe7d7e0b53fb7e9d35dbc6f47b96ebff37,cs.DL
510,f70bf522a90c09ed06c32c9bf36b7ee14b8a9856,cs.CL
511,d558c9c90b7f14d16c894014af4b4ccff6fd65cb,cs.CL
512,11a54bce33665479a28464c6872818ebe67f4e98,cs.HC
513,45bb78112e6bfc9638cda1cbf232e84605af078e,cs.AI
514,83fac78857c7e65fe10a11a798674dd3cd259c1d,cs.CL
515,36b54ae78191101e3d87fbbaf6a8c708771cf630,cs.IR
516,c6c34c96e2523ac0fb5e78188757bbf467695d29,cs.AI
517,77fd0d22b6d361680b364c5561e9288ca4559c85,cs.CL
518,ca1b417cf0f7906b52851e650ee0c7b9f85a5089,cs.LG
519,919d85917904f5f208e8355c2742900beef3ebf1,cs.AI
520,4ecd4bc5a70b659e9ff248fcf76ce8235bba8c0f,cs.CL
521,507395c2a54eff2925109bb0696a4960a581c433,cs.DB
522,3f4dff0c50a2edc4d38973669f8459449f114e28,cs.LG
523,a25a73e09e603c73510bab61a78fb1fa66f04888,cs.LG
524,050b25d203bd3ae148ba778c99aaa3b39cbc6d92,cs.LG
525,83ef7dd4eae44d1a174f1007e6bc5e7508e064cd,cs.AI
526,ab8503db6fb9264c62f8aeec29b22bdb196dc950,cs.LG
527,4ba67b0734477ff392367f52542ad2dab179da83,cs.CV
528,3cee6368f8825138636232d0d00c4b03ef1ae42b,cs.CV
529,8cdb9f975aaff5adb51cfa164199010bb9b9b6d1,cs.CL
530,009263dec4026507d5809b14881f833c80b74cbc,cs.AI
531,e745b0506f4133263633eb05e5006a8cff4129f0,cs.CL
532,dbd7ef04a7ce1e3fd8c2e70490d980eb42b339a9,cs.DL
533,96901acc92d68350443774596fa2b38bc522a0ce,cs.CL
534,c850478408bb171908c086244869a293f87f19ae,cs.CV
535,9655cce00c39931e4f0be6189f895343218701b1,cs.AI
536,dbd4566f71ce62b7bbf282f5ac9865e4d284679b,cs.AI
537,8c43cbe3dff3f556bf09462a7bdbbb8a292af7f9,cs.CL
538,bd8d31285c5ce7102b41974dfed19bed389ee3e0,cs.HC
539,47a541269d4ef70f37f0d3a57483312c4c6c2ad5,cs.CL
540,dccb0f9c87e81882eb2107ce84b8f2bc1bdfbac1,cs.CL
541,e21860ac19352c11e3ab67b386bcd6c8ef14b369,cs.CV
542,ad27059af0c92da5deb854874f7c9e89214b992a,cs.CL
543,2b993eb1d56d68dfbabeb0845a805ab5c6b76218,cs.CL
544,5309e53a67834dcb2db3ddd75ce5a1128da97d40,cs.CL
545,f93b8d73269f3f57bcfc6eb47b13b0e81b21c92e,cs.CL
546,ee879c056e81471e833f221ff3aa7118972b3531,cs.AI
547,8612de671beee2001625b9583d6c40e7ff6d4d68,cs.IR
548,b99c61f6957c1b04ec1376b74f82dd1e83559695,cs.CL
549,d4c773179291a5089730ce4f0940f4bcec62abee,cs.LG
550,30fd58106f4123428bb287ac43d888e9965ab176,cs.CL
551,e0d303b5c1334e96dd04b9c94658fe0dc8f568ac,cs.CL
552,adc998ac4fa71bdab19537c50e3d84bf982974c1,cs.CV
553,03e5c724531321a9d383a4483bda07606f9642ef,cs.IR
554,54f1d74a34bad3d267b8eeca94f45153239491f7,cs.LG
555,d44050abf76b2d1a2cb6d127093cfb83ab2d96c8,cs.IR
556,021e2ed2adba030f5d02e60722ffcd4674f02653,cs.AI
557,d63b6e51125831f24219901dece11adc22934ec9,cs.AI
558,9699c5ed895ef312ae93655ffb6370c380bddba1,cs.CL
559,a138bc35e397aa9d2bee304343411a64fd57e601,cs.AI
560,7eaac9847257c32afd450017d1348ecda4dcaade,cs.DB
561,b4b1d204e33046b35be927ec781c34b23b2f7c67,cs.IR
562,4e810d6b04de4e657a4cda2f58296b01e91eae53,cs.IR
563,3176c78ad01a83d843d7f9d4be351d899b755aec,cs.LG
564,f76a6e8f059820667af53edbd42d33fc4bca85fd,cs.AI
565,7323239fc698f3aa176b5dd39276326c945556a5,cs.LG
566,bd429d49ac29aa8ba9c2267905657ac7aaacfe39,cs.IR
567,d32c1e0f4a238685d1702ff0e15b9033516825b2,cs.DL
568,2a30e6c8e8987f41de7ddf00da20beace5c4d354,cs.AI
569,90c19107c3560b984aef49d97c8b4121e52b65ca,cs.SI
570,14b4d3c632ad114919ec39dfb02bf2a2169fcc80,cs.LG
571,387a916fa4927a5998cbef2e0b7e1f5e6a2e9c3e,cs.AI
572,b2d2ad9a458bdcb0523d22be659eb013ca2d3c67,cs.CL
573,4a3dfe9f4085591e17c19d6a5438c1bb94279183,cs.AI
574,75a89c12efebe79049865f5b3136ae0072dd21f9,cs.CL
575,58ecf3789c389e7da85b35614b56273522eb1177,q-bio.QM
576,179952414e570697714b06e6652a3d0142f50cf6,cs.CL
577,e2d1b1636bf5310e17c6e6485e3ad7977ff37503,cs.AI
578,3598a1932a5b4042f223f1fd2e9b3f93eb78e0be,cs.LG
579,6f1fc5ebf8a47952b63a6db6b600a88a53d247f2,cs.CL
580,354b651dbc3ba2af4c3785ccbecd3df0585d30b2,cs.AI
581,1d0f14eddcbead17ecb23b258bdd3af2b320d9b2,cs.CR
582,ac474eba1c2b1ca79dada0efd74a593c38afae55,cs.AI
583,328f7db19eeebc00a9511aca6103c6bc2e956527,cs.CL
584,04ed2a248b16e87884b75e660b8c7bf66cff1b8d,cs.CL
585,590fe3d9949222db2719215207a71ee72b6cb031,cs.CL
586,938d0dd026e0fae138296fe699241f78004970b1,cs.CL
587,ec210c1e7da9fda6f02a7e07f3d276ab706cb5ce,cs.CL
588,7e0248a2223041e3da7b5fa2bfe570e0df07b0ed,cs.CR
589,9dca9f8c8561c353d6a4629c3840fa0f9cc67545,cs.CL
590,ccb80d1243992de2ee8296c76da85a630263538f,cs.AI
591,b705ca51ccbae1ac09cf41b1c940a9766f9a4724,cs.DB
592,91792f4fd6f322e23d07e30d99dda999bd852612,cs.AI
593,ef8fc5c0c8523e2cfcd3975a372b0a8705b392d2,cs.LG
594,81374b14e36bd993f20d92b9fca0a822c47e382a,cs.AI
595,023511f6a8a9b4cd3296fc83b1fc980d6575cb78,cs.AI
596,1d19c4bf9fa7447772835b48832d7faff9293dda,cs.AI
597,48c6053bedd85eec99c90472bd6f706df7ed2951,cs.CL
598,7028c98fda13aad5e73a027354fb7cb7f43d5412,cs.AI
599,ae126d5091da1e912de978e5b2eec5f3fb21a2f7,cs.CL
600,26c361dbd1088828abc6868a8c1b8f9e6182225f,cs.CL
601,5bfec86bb67a1c49359e8a171917311d48688068,cs.CL
602,56edaa1368ff4dfa45388e4be24fdfbded7d88a7,cs.CL
603,21d4ffff54d3f71d028f9bda89c22a496e0fbb82,cs.CL
604,18386adf08ada47f42a0183a7791853dfa1868ef,cs.CL
605,c61ce808818308566124df2c8725c98d6bd38dc3,cs.CL
606,7627a4e6a0e7936a569994d3ba8da13dc7b1f09f,cs.CL
607,7ba6c39de034c9ee31dc55e7226ed676d8f0e378,cs.CL
608,18be53ba55282ce5cbd0ddebc99f137d07fae3b8,cs.CL
609,c4358134954d8e62939c3a8b9ba8e953d951f73b,cs.CL
610,74d2c35bda3f1558792c66b0d8e376db13ec667b,cs.CL
611,61672e29c47e73cc317425c2842fedba0a52438a,cs.CL
612,5d6800ae2f543e2e7135071bdc24a3266c70570d,cs.CL
613,ff99f8bb465bb34a8117c3ab300c50293a2a9c27,cs.IR
614,32ae6ceabf937f428539e3eee2e0122234155708,cmp-lg
615,791db105c43a6497791de427a357a91632dd92be,cs.CL
616,415c80bb72e4491b8a32c0f2b37ddc045541dd71,cs.CL
617,f23f0fa672fb5bad716fa02e0a76db08c64589e4,cs.CL
618,f23d20aeb627387fbdd073e9d5512c38f3fd8197,cs.CL
619,171bb0f4359090e09fd5f528e3817e7f35873753,cs.CL
620,271cc9d99d61ef1c7ea94bc5db08438b6cd0b1fa,cs.FL
621,0e893f4607428a3d1d9fa8d166b8c1908c754327,cs.CL
622,17fb9b2d8229f66e9d7c1ecfb603b79b011dae69,cs.CL
623,c46570f17b0dfb674b78dd2fc2ec368cda1d35f6,cs.CL
624,1081df12b1500f48718ad9cdf3b0b90f44a31fc9,cs.CL
625,b2e8906d0c2999e3b6cbb5bfd7dc687f1a0a751c,cs.CL
626,3209f98f90e6692549905f79485375f512f7200d,cs.CL
627,4f4202aac8c900efc79ec534f5f3b10b07bb45f5,cs.CL
628,2a4e5fd34b0f81e1995b691120b95ef75397c0a3,cs.CL
629,90fd7839355094b660267f9afa43083b7f7409e3,cs.CL
630,fa0e513b54ae86b4e1796e73c88bfd4fb272a032,cs.CL
631,5eab810cc5d90de1c52127d1a5824f0817f46c30,cs.CL
632,f5c9374289da752f63b043da53bc49148549656a,cs.AI
633,00428657202cb515a04b95f4bf4fffeb68885b64,cs.CL
634,356633ba77851f4a9f8e2ba713ca83a4ef2c140e,cs.CL
635,55b9a2ade0a49e9cf10b71528d69dfee4e826025,cs.CL
636,dfc08920427d7013e793fd54b6fdef6b76615b41,cs.CL
637,497854f67f36869656f7779afbe9e0c5c870d584,cs.CL
638,dca88dbf91c0ad6595e7ef64603e596c838e308d,cs.FL
639,ffd73d1956163a4160ec2c96b3ab256f79fc92e8,cs.CV
640,a4069dd677b205fba61b4dea75e26c148dee99c5,cs.CL
641,ea6193e77b1a7d94582c53d6529255d6efa4ac53,cs.PL
642,8ee376114a43432399554be39a79c1a2b6c65d51,cs.CL
643,4a82e1007aab02170af8108fb037afcfc1eb9424,cs.AI
644,f6186b2856c85231d01196682c520cec6f664e20,cs.CL
645,6ed9417eaa7ee16f0563599829a061421a3e0563,cs.CL
646,96f2a288295f581b0077fa2db89c6c6c46d293c3,cs.CL
647,ac94d9e27424a371c4a5914f5a5e5cb9b0dd13fe,cs.CL
648,2a5f13845fbe3a4a23ea92b48fe390df19f64d72,cs.SD
649,8f9dd0723b2081fe003386e19cfa0be81010c2d4,cs.CL
650,17fd7b820b0879734a2c08c20a890ddc526cd83d,cs.CL
651,572b9312e93222ee8f1e81718047a1cd30a4a4b1,cs.CL
652,383bc4ad4d54cfc4d0ab6c4de02ae3ea6fd4e6ee,cs.CL
653,a593ce5d2a93f3113be7717d08d1ba8e62fd7ddf,cs.CL
654,05a68e2c8a109d34f07b999dfdc5feb7320a7996,cs.CL
655,d1f87f14e80b647a29999bd034ac4675fd5ff883,cs.CL
656,b2b50a94e6cf7372dc43d759a1bba4a076298f57,cs.CL
657,fb8b696d821ad39c6d834791298f1409bea1de44,cs.CL
658,54feb6a00d5a8050c4294e767bfe17b608e1f415,cmp-lg
659,2d57f5be0f829cdd3633ba28433bd2e3149db8e5,cs.CL
660,84e693cfde91eb7acf598b223313365c8dd89485,cs.CL
661,7821226d933be1bde0316c548f2b70fc4446efc6,cs.CL
662,f221eccdd96122a42c5e65532373e6974b30c20c,cs.CL
663,8176556a3fefa7c1b16262ba75499a4643682262,cs.CL
664,c006024c1dd8ca68841700a564457d0b29b15e96,cs.CL
665,68945e04c1580f4c2d177cc0a317b697f0715f75,cs.CL
666,a6b0f5083c2218c50432ba71b7c3f99281e2b040,cs.CL
667,9c62b72cfcb44a509af0c9401648f31c21e794e6,cmp-lg
668,50ebae838d493d105fae4a7410824eb6bfc0914c,cs.CL
669,c52044dcf1b985c1373de672d89c354e85463575,cs.CL
670,321f6df1b3ac940bc3d99dcbd5dd9ff151f678b5,cs.CL
671,59e94c9f21937643678ff494901f3d8b22af4e2f,cs.CY
672,02773bd1d9b2c832f33de207082aeb6e98a67d22,cs.CL
673,4891cc27e296e0ead23407a835bcd3bbb802ce67,cs.CL
674,1c6ae3f0e6f35d72f36832fe54d26383ddaf84c0,cs.IR
675,52db8674337e5d86dcb96d013734befc8c3d4581,cs.CL
676,b0d990c3b0dbab303731817a47e6a2e4b4ee6cbb,cs.CL
677,b35d2204a5a0f1d1ca4e9664cdad216e226b1b23,cs.CL
678,e25c85054084b33091d40aedb5dc063195dc33ee,cs.CL
679,66d9c094a4da2d23eae8c68818fd1a90625a7ba7,cs.CL
680,3152bbc40463ed772031e03de320926ef0e452c3,cs.CL
681,aeefbb7228e7bd69d8de41d5bf52251bbb521f3c,cs.CL
682,7f8be7a9aebcaeb3c121eeb9ad8e0b0485ddd242,cs.CL
683,c20dd209bfe5fd9d5935a69ae00f3be8530b40e9,q-bio.BM
684,b058cd862fa8d43202bee34011edcde515e2201e,cs.CL
685,55c9c41b72403f821908759097e66b5880b2848b,cs.HC
686,0e8d71db17c07378ccee228a198abcd425b0cf21,cs.CL
687,3f5b5613de10ec59c87cc3c7b2b512e8ff3a772e,cs.CL
688,4556ecf49dea395dee365cef6c5f98f976c9028e,cs.CL
